GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15
0500000US19139,19139,"Muscatine County, Iowa",52899,63220,71700,30486,63706,72956,83165,38482
0500000US19141,19141,"O'Brien County, Iowa",52458,64786,68281,25836,70093,85560,N,39093
0500000US19143,19143,"Osceola County, Iowa",50700,63478,66913,29792,59444,70963,N,34377
0500000US19145,19145,"Page County, Iowa",44786,59769,66396,26266,56343,68517,76255,33001
0500000US19147,19147,"Palo Alto County, Iowa",46334,60439,66700,26034,59475,71483,N,38677
0500000US19149,19149,"Plymouth County, Iowa",57583,71762,77107,29574,69455,81428,N,38408
0500000US19151,19151,"Pocahontas County, Iowa",45500,57813,65250,24400,57864,71506,N,33731
0500000US19153,19153,"Polk County, Iowa",59844,74101,88148,37110,77252,91720,106140,46955
0500000US19155,19155,"Pottawattamie County, Iowa",51939,64553,76858,29730,66317,78812,91772,38026
0500000US19157,19157,"Poweshiek County, Iowa",51650,69096,73194,27181,65562,79721,N,41292
0500000US19159,19159,"Ringgold County, Iowa",44032,52928,56163,28447,59831,65452,N,48092
0500000US19161,19161,"Sac County, Iowa",48581,62521,68526,27235,61492,76134,N,35139
0500000US19163,19163,"Scott County, Iowa",53704,71038,85828,31510,71588,86995,101737,42755
0500000US19165,19165,"Shelby County, Iowa",49599,63522,67896,26887,62556,75749,N,37240
0500000US19167,19167,"Sioux County, Iowa",59272,68547,74676,30540,71873,82885,88515,36234
0500000US19169,19169,"Story County, Iowa",51270,78009,85077,25745,65323,90612,N,34898
0500000US19171,19171,"Tama County, Iowa",54325,62451,69570,27519,66084,76125,N,37618
0500000US19173,19173,"Taylor County, Iowa",44939,52170,56952,26317,54560,62907,N,35509
0500000US19175,19175,"Union County, Iowa",44134,56865,64464,23435,55856,68070,N,33578
0500000US19177,19177,"Van Buren County, Iowa",45057,56088,60463,25495,56943,65620,N,34045
0500000US19179,19179,"Wapello County, Iowa",41519,51364,61725,22378,52223,61861,N,31687
0500000US19181,19181,"Warren County, Iowa",64956,77860,86126,34701,76427,86018,95595,45592
0500000US19183,19183,"Washington County, Iowa",55198,69460,76593,34029,66318,77070,N,41724
0500000US19185,19185,"Wayne County, Iowa",42083,57804,63844,21035,54843,67051,N,30857
0500000US19187,19187,"Webster County, Iowa",42112,55743,70803,25439,56056,70087,84011,34727
0500000US19189,19189,"Winnebago County, Iowa",49208,62705,67821,24159,58608,72262,N,29741
0500000US19191,19191,"Winneshiek County, Iowa",53735,66320,71408,30583,64356,76627,N,39226
0500000US19193,19193,"Woodbury County, Iowa",46015,57541,67806,26152,59263,69245,81756,36668
0500000US19195,19195,"Worth County, Iowa",49977,61598,67105,25467,58415,70007,N,28834
0500000US19197,19197,"Wright County, Iowa",43082,60470,66860,24857,60568,72523,N,40988
0500000US20001,20001,"Allen County, Kansas",38712,48552,56636,23958,47771,56163,N,30698
0500000US20003,20003,"Anderson County, Kansas",40567,57689,67313,22447,52176,64357,N,29193
0500000US20005,20005,"Atchison County, Kansas",44648,55700,65000,23047,58392,71221,N,33435
0500000US20007,20007,"Barber County, Kansas",48462,58370,65652,25924,62260,74673,N,37295
0500000US20009,20009,"Barton County, Kansas",43573,56314,67481,25070,61770,68974,N,45453
0500000US20011,20011,"Bourbon County, Kansas",39555,53991,61646,18079,51262,62651,N,24510
0500000US20013,20013,"Brown County, Kansas",41126,52149,58826,21158,52465,64216,N,29634
0500000US20015,20015,"Butler County, Kansas",57474,72365,78753,29465,73565,85986,93782,39753
0500000US20017,20017,"Chase County, Kansas",38633,58929,66964,22819,53501,69243,N,26715
0500000US20019,20019,"Chautauqua County, Kansas",39444,46597,53895,23528,52457,59183,N,32857
0500000US20021,20021,"Cherokee County, Kansas",40920,52119,57931,21010,50251,58806,N,26558
0500000US20023,20023,"Cheyenne County, Kansas",39681,55352,56680,22390,50510,63740,N,26997
0500000US20025,20025,"Clark County, Kansas",43750,59179,66797,27589,56771,70671,N,29981
0500000US20027,20027,"Clay County, Kansas",51375,62750,68726,27305,63766,75657,N,37156
0500000US20029,20029,"Cloud County, Kansas",39509,48165,61987,28717,47568,56712,N,31722
0500000US20031,20031,"Coffey County, Kansas",56274,68324,72546,26375,69030,79257,N,43210
0500000US20033,20033,"Comanche County, Kansas",44417,58173,65259,25769,52317,62730,N,30464
0500000US20035,20035,"Cowley County, Kansas",42157,53168,62685,23777,55939,67277,75921,33817
0500000US20037,20037,"Crawford County, Kansas",37154,53156,62861,21958,51159,66008,N,27864
0500000US20039,20039,"Decatur County, Kansas",37396,48958,55272,22153,57225,70008,N,40592
0500000US20041,20041,"Dickinson County, Kansas",50123,61469,71628,26580,61480,71410,N,34224
0500000US20043,20043,"Doniphan County, Kansas",48659,63050,69176,26929,58721,69489,N,31916
0500000US20045,20045,"Douglas County, Kansas",50732,71184,85127,28869,67135,89512,N,39381
0500000US20047,20047,"Edwards County, Kansas",47101,56434,63024,32500,59434,70125,N,38985
0500000US20049,20049,"Elk County, Kansas",38182,48200,50476,20323,45559,52754,N,30246
0500000US20051,20051,"Ellis County, Kansas",45127,64788,72570,24973,60217,79813,N,33470
0500000US20053,20053,"Ellsworth County, Kansas",45417,59572,67545,25169,57862,71559,N,32498
0500000US20055,20055,"Finney County, Kansas",47994,55857,65982,30622,64546,68654,N,47545
0500000US20057,20057,"Ford County, Kansas",51374,57490,65972,31541,63925,70857,N,36942
0500000US20059,20059,"Franklin County, Kansas",50415,60333,67360,27028,61530,71594,N,35393
0500000US20061,20061,"Geary County, Kansas",45660,50261,59137,34902,58584,64256,N,43629
0500000US20063,20063,"Gove County, Kansas",48276,56058,57102,24828,63510,76607,N,31655
0500000US20065,20065,"Graham County, Kansas",45192,58173,69097,24493,61681,78141,N,33633
0500000US20067,20067,"Grant County, Kansas",54478,58393,69258,36527,74513,81941,N,47332
0500000US20069,20069,"Gray County, Kansas",58656,65072,68125,35195,70144,77708,N,44280
0500000US20071,20071,"Greeley County, Kansas",51023,59250,60179,28304,62722,67485,N,41165
0500000US20073,20073,"Greenwood County, Kansas",39286,52869,59228,21711,53608,60229,N,39567
0500000US20075,20075,"Hamilton County, Kansas",44274,51087,56875,30109,63266,72988,N,37185
0500000US20077,20077,"Harper County, Kansas",41332,54911,63724,25232,57510,71687,N,30338
0500000US20079,20079,"Harvey County, Kansas",49576,65844,70913,24796,60544,72813,N,31381
0500000US20081,20081,"Haskell County, Kansas",55742,66719,72173,40060,71502,76756,N,52095
0500000US20083,20083,"Hodgeman County, Kansas",53190,64464,67679,28750,72798,85357,N,39587
0500000US20085,20085,"Jackson County, Kansas",55296,65257,71373,25762,63881,73179,N,31537
0500000US20087,20087,"Jefferson County, Kansas",56531,68482,74427,31046,65594,75047,N,40299
0500000US20089,20089,"Jewell County, Kansas",41042,51833,54022,21357,49463,60248,N,29091
0500000US20091,20091,"Johnson County, Kansas",75017,93517,104633,43227,99787,119214,132148,56097
0500000US20093,20093,"Kearny County, Kansas",54732,62036,64375,31250,66175,73329,N,40701
0500000US20095,20095,"Kingman County, Kansas",50000,61175,67667,31550,60552,70144,N,37222
0500000US20097,20097,"Kiowa County, Kansas",41211,59643,65284,19219,52292,67348,N,28428
0500000US20099,20099,"Labette County, Kansas",41434,49864,59583,20264,50491,58660,N,30836
0500000US20101,20101,"Lane County, Kansas",54292,64805,70750,28295,65348,82114,N,43644
0500000US20103,20103,"Leavenworth County, Kansas",64909,77174,87169,31790,75104,87108,96460,43417
0500000US20105,20105,"Lincoln County, Kansas",43487,57009,62240,23621,55526,67837,N,31994
0500000US20107,20107,"Linn County, Kansas",46448,55815,62891,22065,59715,72525,N,30378
0500000US20109,20109,"Logan County, Kansas",47073,64324,66803,26818,61486,77116,N,33328
0500000US20111,20111,"Lyon County, Kansas",40427,52285,62632,23556,51026,63160,N,30108
0500000US20113,20113,"McPherson County, Kansas",55437,68271,76139,31778,69742,80843,N,42970
0500000US20115,20115,"Marion County, Kansas",45964,59183,62750,22468,56015,65928,N,33048
0500000US20117,20117,"Marshall County, Kansas",44615,60647,66577,25532,59421,71085,N,35857
0500000US20119,20119,"Meade County, Kansas",51326,54688,62112,32353,57692,63289,N,37479
0500000US20121,20121,"Miami County, Kansas",60622,74199,84474,29792,75061,87359,N,41034
0500000US20123,20123,"Mitchell County, Kansas",46836,59063,64554,25758,61317,76280,N,32517
0500000US20125,20125,"Montgomery County, Kansas",40716,52098,62686,22009,50874,60259,69822,30945
0500000US20127,20127,"Morris County, Kansas",48072,58649,63170,24338,56974,67495,N,33556
0500000US20129,20129,"Morton County, Kansas",45638,54567,59875,29722,60212,69676,N,33799
0500000US20131,20131,"Nemaha County, Kansas",47141,65375,70708,26823,61993,76700,N,31169
0500000US20133,20133,"Neosho County, Kansas",44879,52068,61146,22601,55139,63372,N,35964
0500000US20135,20135,"Ness County, Kansas",48021,61667,67656,25341,65901,79182,N,35723
0500000US20137,20137,"Norton County, Kansas",45484,62472,67213,23153,56085,70426,N,29359
0500000US20139,20139,"Osage County, Kansas",49716,62051,67006,25817,59065,69995,N,32483
0500000US20141,20141,"Osborne County, Kansas",38686,51220,56125,25521,58184,67053,N,43024
0500000US20143,20143,"Ottawa County, Kansas",60098,67549,72742,29128,68792,76118,N,47423
0500000US20145,20145,"Pawnee County, Kansas",40791,60306,65701,31233,57277,69658,N,38646
0500000US20147,20147,"Phillips County, Kansas",44292,60156,66442,23472,57187,71098,N,28684
0500000US20149,20149,"Pottawatomie County, Kansas",60479,72017,77109,31181,69585,82147,N,38063
0500000US20151,20151,"Pratt County, Kansas",49519,61790,67317,24864,64545,79561,N,32248
0500000US20153,20153,"Rawlins County, Kansas",43555,55855,59615,30523,58825,70040,N,36261
0500000US20155,20155,"Reno County, Kansas",44673,55638,63761,27792,57680,68161,N,35231
0500000US20157,20157,"Republic County, Kansas",40538,55114,60071,24967,53046,66342,N,33919
0500000US20159,20159,"Rice County, Kansas",46342,61133,64712,23214,59707,73875,N,31054
0500000US20161,20161,"Riley County, Kansas",44522,63807,76476,27659,62265,82540,N,37345
0500000US20163,20163,"Rooks County, Kansas",43816,57773,62273,25417,53526,66575,N,29755
0500000US20165,20165,"Rush County, Kansas",40746,56442,60913,25603,51497,65793,N,31793
0500000US20167,20167,"Russell County, Kansas",40369,53021,59563,20625,54993,70378,N,29937
0500000US20169,20169,"Saline County, Kansas",47745,58081,70422,28576,62329,73880,86938,38754
0500000US20171,20171,"Scott County, Kansas",47079,50909,58452,38569,62643,66442,N,52024
0500000US20173,20173,"Sedgwick County, Kansas",50326,63349,76274,30140,65954,78666,91975,40077
0500000US20175,20175,"Seward County, Kansas",48621,52757,63438,38520,60276,65267,N,41836
0500000US20177,20177,"Shawnee County, Kansas",49695,64158,77614,29762,65250,79060,92726,38976
0500000US20179,20179,"Sheridan County, Kansas",48750,59464,66071,30625,59569,69020,N,41917
0500000US20181,20181,"Sherman County, Kansas",38528,49719,53356,21152,46848,57358,N,29944
0500000US20183,20183,"Smith County, Kansas",42174,52500,56838,20357,58724,73071,N,31122
0500000US20185,20185,"Stafford County, Kansas",44180,58103,59635,26957,56325,67817,N,30798
0500000US20187,20187,"Stanton County, Kansas",42146,50703,56193,27500,57935,65158,N,41327
0500000US20189,20189,"Stevens County, Kansas",57614,63727,64790,24483,71257,80122,N,37517
0500000US20191,20191,"Sumner County, Kansas",50310,65317,70981,25394,60355,73280,N,30965
0500000US20193,20193,"Thomas County, Kansas",48649,70920,73481,22656,69550,94702,N,27528
0500000US20195,20195,"Trego County, Kansas",50670,57017,59250,29449,58683,70608,N,32442
0500000US20197,20197,"Wabaunsee County, Kansas",55018,64425,67992,31250,62031,71336,N,35663
0500000US20199,20199,"Wallace County, Kansas",48125,72188,73125,19919,71030,92854,N,26609
0500000US20201,20201,"Washington County, Kansas",42738,55738,58185,22656,52461,63984,N,29650
0500000US20203,20203,"Wichita County, Kansas",57266,59621,73958,39542,64379,68402,N,48340
0500000US20205,20205,"Wilson County, Kansas",38811,47415,54088,19420,48592,57353,N,28525
0500000US20207,20207,"Woodson County, Kansas",36863,49643,53462,21341,49919,62662,N,28091
0500000US20209,20209,"Wyandotte County, Kansas",39326,46851,60831,26575,49432,56301,69365,33490
0500000US21001,21001,"Adair County, Kentucky",34490,46610,50611,15606,45204,54046,N,24240
0500000US21003,21003,"Allen County, Kentucky",40273,50781,58125,16215,49152,59150,N,25927
0500000US21005,21005,"Anderson County, Kentucky",53410,64634,70986,30534,59872,68138,N,36950
0500000US21007,21007,"Ballard County, Kentucky",42852,54286,58529,25023,57517,69179,N,34094
0500000US21009,21009,"Barren County, Kentucky",38885,50305,59426,18411,49495,58192,N,28541
0500000US21011,21011,"Bath County, Kentucky",33091,37853,43676,15254,44662,51692,N,26981
0500000US21013,21013,"Bell County, Kentucky",24976,32924,38192,13281,35361,42034,N,20894
0500000US21015,21015,"Boone County, Kentucky",67286,79073,88983,38937,81417,91185,102026,50524
0500000US21017,21017,"Bourbon County, Kentucky",43521,52400,64405,23668,57831,66908,N,36422
0500000US21019,21019,"Boyd County, Kentucky",41739,53793,64360,19104,60484,73161,84988,31099
0500000US21021,21021,"Boyle County, Kentucky",40853,51027,64844,25896,56929,67899,N,32448
0500000US21023,21023,"Bracken County, Kentucky",40194,59149,66494,23224,54760,67759,N,27660
0500000US21025,21025,"Breathitt County, Kentucky",26094,33533,41203,13302,37757,44911,N,20197
0500000US21027,21027,"Breckinridge County, Kentucky",40039,49785,55656,22464,48162,55682,N,27759
0500000US21029,21029,"Bullitt County, Kentucky",56199,64482,73851,31068,64185,71139,79460,38087
0500000US21031,21031,"Butler County, Kentucky",34581,45176,49524,15026,44170,53220,N,24078
0500000US21033,21033,"Caldwell County, Kentucky",40135,55357,59757,22873,51288,61766,N,26146
0500000US21035,21035,"Calloway County, Kentucky",38589,57525,63115,18086,51436,68253,N,26558
0500000US21037,21037,"Campbell County, Kentucky",54482,70737,83943,31232,68553,83170,95965,40745
0500000US21039,21039,"Carlisle County, Kentucky",39125,49435,59643,21165,52516,58978,N,32792
0500000US21041,21041,"Carroll County, Kentucky",39668,47721,62159,26214,51138,59959,N,31823
0500000US21043,21043,"Carter County, Kentucky",37139,46304,51308,21192,48829,56928,62662,29358
0500000US21045,21045,"Casey County, Kentucky",30051,41127,44742,16280,39851,48644,N,20391
0500000US21047,21047,"Christian County, Kentucky",38720,45464,55468,24143,51724,59687,70992,31147
0500000US21049,21049,"Clark County, Kentucky",46554,59117,72653,25881,61091,72342,N,33728
0500000US21051,21051,"Clay County, Kentucky",22626,31280,41792,13343,36715,43698,N,19027
0500000US21053,21053,"Clinton County, Kentucky",27285,31884,37091,15147,41626,48478,N,27582
0500000US21055,21055,"Crittenden County, Kentucky",33356,51724,58995,22188,49656,60178,N,28618
0500000US21057,21057,"Cumberland County, Kentucky",30813,34340,41178,14805,40436,46986,N,23059
0500000US21059,21059,"Daviess County, Kentucky",45760,58213,67633,25352,57957,68161,78434,34851
0500000US21061,21061,"Edmonson County, Kentucky",42404,49773,53599,16239,51861,58523,N,30909
0500000US21063,21063,"Elliott County, Kentucky",28363,35804,49412,12688,37800,45108,N,20441
0500000US21065,21065,"Estill County, Kentucky",29905,37831,46984,18097,40080,46538,N,22559
0500000US21067,21067,"Fayette County, Kentucky",48667,67638,85282,30534,69679,88980,108187,41972
0500000US21069,21069,"Fleming County, Kentucky",33392,43194,52601,17736,52199,60909,N,28046
0500000US21071,21071,"Floyd County, Kentucky",30190,37845,50461,15840,44330,51858,N,24380
0500000US21073,21073,"Franklin County, Kentucky",46818,61194,78261,31215,61638,73946,N,39174
0500000US21075,21075,"Fulton County, Kentucky",32948,41484,58516,14879,44178,52929,N,24995
0500000US21077,21077,"Gallatin County, Kentucky",48917,52229,64696,32409,55931,61241,N,41779
0500000US21079,21079,"Garrard County, Kentucky",44304,54024,63920,24433,55841,61809,N,34821
0500000US21081,21081,"Grant County, Kentucky",46382,52515,61232,28606,57358,62844,N,35487
0500000US21083,21083,"Graves County, Kentucky",39529,51250,60985,19341,53657,65751,N,25098
0500000US21085,21085,"Grayson County, Kentucky",33788,43212,50794,21069,48848,56931,N,29282
0500000US21087,21087,"Green County, Kentucky",34368,44888,50896,14792,47040,57613,N,20867
0500000US21089,21089,"Greenup County, Kentucky",44035,54003,60510,21975,56047,65110,72056,31582
0500000US21091,21091,"Hancock County, Kentucky",50311,53086,62625,29911,57748,62027,N,40835
0500000US21093,21093,"Hardin County, Kentucky",49602,60290,71946,28308,63398,71999,83931,40528
0500000US21095,21095,"Harlan County, Kentucky",25186,33625,40437,14913,38200,45527,53218,20105
